CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,HasBalance,ActiveBalance,InactiveHighBalance,Geography_Germany,Geography_Spain,Gender_Male,AgeGroup_30_39,AgeGroup_40_49,AgeGroup_50_59,AgeGroup_60_plus,LogCustomerValue
707,42,10,0.0,2,1,1,152944.39,0,0,0.0,0,0,0,0,0,1,0,0,0.0
670,33,6,88294.6,1,1,0,66979.06,0,1,0.0,1,0,0,1,1,0,0,0,11.388445555225914
649,32,7,0.0,1,1,0,28797.32,0,0,0.0,0,0,1,0,1,0,0,0,0.0
524,28,1,93577.3,1,1,1,51670.82,0,1,93577.3,0,0,0,1,0,0,0,0,11.446553797980354
689,30,5,136650.89,1,1,1,41865.72,1,1,136650.89,0,1,0,0,1,0,0,0,11.825192022215562
573,72,8,98765.84,1,1,1,96015.53,0,1,98765.84,0,0,1,0,0,0,0,1,11.50051719987007
657,33,1,84309.57,2,0,0,103914.4,0,1,0.0,1,0,0,1,1,0,0,0,12.035403771745566
686,39,10,136258.06,1,0,0,89199.51,0,1,0.0,1,0,1,1,1,0,0,0,11.822313205727612
683,29,9,0.0,2,1,1,48849.89,0,0,0.0,0,0,0,0,0,0,0,0,0.0
753,47,1,131160.85,1,1,0,197444.69,0,1,0.0,1,1,0,0,0,1,0,0,11.784187335769145
520,30,4,145222.99,2,0,0,145160.96,0,1,0.0,1,0,1,0,1,0,0,0,12.579176325707817
547,25,4,98141.57,2,1,1,52309.8,0,1,98141.57,0,1,0,1,0,0,0,0,12.187318582298499
653,47,6,0.0,1,1,0,50695.93,1,0,0.0,0,0,0,1,0,1,0,0,0.0
648,28,9,102282.61,1,1,1,157891.11,0,1,102282.61,0,0,1,0,0,0,0,0,11.535504724050151
639,37,4,116121.84,2,0,1,181850.74,0,1,116121.84,0,0,0,0,1,0,0,0,12.355546750062816
711,25,5,190066.54,1,0,0,51345.39,1,1,0.0,1,0,0,0,0,0,0,0,12.155134761661033
484,55,8,149349.58,3,0,0,137519.92,1,1,0.0,1,1,0,0,0,0,1,0,13.01265953201982
721,36,1,155176.83,2,1,1,49653.37,0,1,155176.83,0,0,0,1,1,0,0,0,12.64547098703437
548,32,2,98986.28,1,1,1,55867.38,0,1,98986.28,0,1,0,1,1,0,0,0,11.502746636013358
679,41,8,147726.98,3,1,0,172749.4,1,1,0.0,1,0,0,1,0,1,0,0,13.001735664487471
553,41,1,0.0,2,1,0,90607.31,0,0,0.0,0,0,0,1,0,1,0,0,0.0
757,36,7,144852.06,1,0,0,130861.95,0,1,0.0,1,0,0,1,1,0,0,0,11.883475128276396
581,54,4,89299.81,1,0,0,5558.47,1,1,0.0,1,0,0,1,0,0,1,0,11.399765837372165
718,40,9,0.0,2,0,0,121537.91,0,0,0.0,0,0,1,1,0,1,0,0,0.0
625,41,6,97663.16,2,1,0,57128.78,0,1,0.0,1,0,0,1,0,1,0,0,12.182431994434237
744,39,4,95161.75,1,1,0,19409.77,0,1,0.0,1,0,1,1,1,0,0,0,11.463343862696266
799,31,9,154586.92,1,0,1,88604.89,1,1,154586.92,0,1,0,1,1,0,0,0,11.948518274954521
751,34,8,127095.14,2,0,0,479.54,0,1,0.0,1,0,1,0,1,0,0,0,12.44584233345123
781,35,7,92526.15,2,1,1,173837.54,0,1,92526.15,0,1,0,1,1,0,0,0,12.128399170673399
777,46,0,107362.8,1,1,0,487.3,0,1,0.0,1,1,0,0,0,1,0,0,11.583978346512058
704,24,2,0.0,1,1,0,35600.25,1,0,0.0,0,0,1,0,0,0,0,0,0.0
539,47,2,127286.04,2,1,1,166929.43,1,1,127286.04,0,0,0,0,0,1,0,0,12.447343225029691
716,29,6,0.0,2,1,1,98998.61,0,0,0.0,0,0,0,0,0,0,0,0,0.0
670,37,2,0.0,2,1,1,54229.74,0,0,0.0,0,0,0,1,1,0,0,0,0.0
555,40,10,139930.18,1,1,1,105720.09,0,1,139930.18,0,0,0,1,0,1,0,0,11.848906009302025
679,30,4,77949.69,1,1,1,121151.46,0,1,77949.69,0,1,0,0,1,0,0,0,11.26383172627484
571,38,1,121405.04,1,1,1,154844.22,0,1,121405.04,0,0,0,1,1,0,0,0,11.706895909252932
512,35,5,124580.69,1,1,1,18785.48,0,1,124580.69,0,0,1,0,1,0,0,0,11.732716924296476
697,35,5,133087.76,1,1,0,64771.61,0,1,0.0,1,0,0,1,1,0,0,0,11.798771553033667
424,34,7,0.0,1,1,1,16250.61,0,0,0.0,0,0,1,1,1,0,0,0,0.0
684,43,7,0.0,2,1,0,131093.99,0,0,0.0,0,0,0,0,0,1,0,0,0.0
697,62,7,0.0,1,1,0,129188.18,1,0,0.0,0,0,1,1,0,0,0,1,0.0
580,45,8,103741.14,1,1,0,47428.73,1,1,0.0,1,1,0,1,0,1,0,0,11.54966367618694
600,32,7,98877.95,1,1,0,132973.21,0,1,0.0,1,0,0,0,1,0,0,0,11.501651653703098
521,37,5,105843.26,2,1,1,84908.2,0,1,105843.26,0,0,0,1,1,0,0,0,12.262866504039012
664,44,7,77526.66,3,0,0,57338.56,1,1,0.0,1,0,1,1,0,1,0,0,12.356993744442079
634,77,5,0.0,2,1,1,161579.85,0,0,0.0,0,0,0,1,0,0,0,1,0.0
445,33,7,0.0,2,1,0,122625.68,0,0,0.0,0,0,0,0,1,0,0,0,0.0
702,36,2,105264.88,2,1,1,52909.87,0,1,105264.88,0,1,0,0,1,0,0,0,12.25738704969491
485,37,5,0.0,2,0,1,170226.47,0,0,0.0,0,0,0,1,1,0,0,0,0.0
582,40,3,110150.43,1,1,1,191757.65,1,1,110150.43,0,1,0,0,0,1,0,0,11.609611334443088
605,57,2,0.0,3,1,0,66652.75,1,0,0.0,0,0,1,0,0,0,1,0,0.0
628,25,7,0.0,2,1,1,195977.75,0,0,0.0,0,0,0,1,0,0,0,0,0.0
604,28,6,0.0,2,1,1,69056.26,0,0,0.0,0,0,1,0,0,0,0,0,0.0
724,31,9,138166.3,1,1,0,12920.43,0,1,0.0,1,1,0,1,1,0,0,0,11.836220548714818
567,40,7,122265.24,1,1,0,138552.74,0,1,0.0,1,1,0,1,0,1,0,0,11.713956241050118
779,55,0,133295.98,1,1,0,22832.71,1,1,0.0,1,0,1,0,0,0,1,0,11.80033485024624
785,36,2,0.0,1,0,1,61811.1,0,0,0.0,0,0,0,1,1,0,0,0,0.0
563,32,0,148326.09,1,1,0,191604.27,1,1,0.0,1,0,0,0,1,0,0,0,11.907175181706823
821,31,2,68927.57,1,1,1,25445.0,0,1,68927.57,0,1,0,0,1,0,0,0,11.140826029980476
747,47,5,139914.6,4,0,1,129964.56,1,1,139914.6,0,0,0,0,0,1,0,0,13.235083663388277
600,58,8,118723.11,1,0,0,6209.51,1,1,0.0,1,1,0,0,0,0,1,0,11.684557677074212
625,32,7,106957.28,1,1,1,134794.02,0,1,106957.28,0,0,1,1,1,0,0,0,11.580194130868668
773,41,7,190238.93,1,1,1,57549.65,0,1,190238.93,0,0,0,0,0,1,0,0,12.156041343968274
726,53,1,113537.73,1,0,1,28367.21,0,1,113537.73,0,0,0,0,0,0,1,0,11.639899291176867
641,40,4,101090.27,1,1,1,51703.09,0,1,101090.27,0,0,1,0,0,1,0,0,11.523779051131806
649,46,2,0.0,2,1,1,66602.7,0,0,0.0,0,0,0,0,0,1,0,0,0.0
434,33,3,0.0,1,1,1,2739.71,0,0,0.0,0,0,1,1,1,0,0,0,0.0
738,38,7,0.0,2,0,0,69227.42,0,0,0.0,0,0,0,0,1,0,0,0,0.0
762,60,10,168920.75,1,1,0,31445.03,1,1,0.0,1,0,1,0,0,0,0,1,12.037190868927912
507,31,9,111589.67,1,1,0,150037.19,0,1,0.0,1,1,0,1,1,0,0,0,11.622592723283955
606,27,6,172310.33,1,0,1,111448.92,0,1,172310.33,0,1,0,0,0,0,0,0,12.057058177753982
655,34,7,118028.35,1,1,0,51226.32,1,1,0.0,1,1,0,1,1,0,0,0,11.678688601333478
697,51,1,147910.3,1,1,1,53581.14,0,1,147910.3,0,1,0,1,0,0,1,0,11.904368048755316
504,42,7,131287.36,2,1,1,149697.78,0,1,131287.36,0,1,0,1,0,1,0,0,12.47829477656091
653,74,0,121276.32,1,1,1,160348.31,0,1,121276.32,0,0,0,0,0,0,0,1,11.705835103006713
660,38,6,109869.32,1,1,1,154641.91,0,1,109869.32,0,0,1,1,1,0,0,0,11.607056040223679
652,34,6,97435.85,2,1,1,104331.76,0,1,97435.85,0,0,0,0,1,0,0,0,12.180101803852969
669,42,9,0.0,2,0,0,135630.32,0,0,0.0,0,0,0,0,0,1,0,0,0.0
594,35,2,133853.27,1,1,1,65361.66,0,1,133853.27,0,0,0,1,1,0,0,0,11.804506949821805
756,32,0,109528.16,2,1,1,56176.31,0,1,109528.16,0,1,0,1,1,0,0,0,12.297088709711783
642,33,4,84607.34,2,0,1,60059.47,0,1,84607.34,0,0,0,0,1,0,0,0,12.03892939325533
486,37,1,101438.0,1,0,0,51364.56,0,1,0.0,1,1,0,1,1,0,0,0,11.527212911578298
804,55,7,0.0,2,1,1,118752.6,0,0,0.0,0,0,0,1,0,0,1,0,0.0
629,59,9,113657.83,1,1,1,116848.79,1,1,113657.83,0,0,0,1,0,0,1,0,11.640956520939254
581,44,7,189318.16,2,1,0,45026.23,1,1,0.0,1,0,1,0,0,1,0,0,12.844334086591845
667,31,3,99513.91,1,1,1,189657.26,0,1,99513.91,0,0,0,1,1,0,0,0,11.508062761166638
667,35,4,97585.32,2,0,0,57213.46,0,1,0.0,1,0,1,1,1,0,0,0,12.181634655520721
679,29,3,0.0,2,1,1,63687.06,0,0,0.0,0,0,0,1,0,0,0,0,0.0
680,43,4,0.0,2,1,1,58761.33,0,0,0.0,0,0,0,0,0,1,0,0,0.0
644,32,3,136659.74,1,1,1,14187.78,0,1,136659.74,0,0,1,1,1,0,0,0,11.825256783218396
571,30,4,85755.86,1,1,0,145115.95,0,1,0.0,1,0,0,0,1,0,0,0,11.359271361828357
627,35,7,0.0,1,1,0,187718.26,0,0,0.0,0,0,1,0,1,0,0,0,0.0
536,39,4,0.0,2,1,0,27150.35,0,0,0.0,0,0,0,1,1,0,0,0,0.0
599,33,4,51690.89,1,1,0,111622.76,1,1,0.0,1,0,1,1,1,0,0,0,10.85305618165396
744,34,3,0.0,2,1,0,27244.35,0,0,0.0,0,0,1,1,1,0,0,0,0.0
709,34,2,111669.68,1,1,0,57029.66,0,1,0.0,1,0,0,0,1,0,0,0,11.623309461791765
653,31,2,154741.45,2,0,0,25183.01,0,1,0.0,1,1,0,1,1,0,0,0,12.642661350367627
648,31,7,125681.51,1,0,1,129980.93,0,1,125681.51,0,1,0,1,1,0,0,0,11.741514244085902
663,37,8,155303.71,1,1,0,118716.63,0,1,0.0,1,1,0,0,1,0,0,0,11.953144337073534
613,43,4,140681.68,1,0,1,20134.07,0,1,140681.68,0,1,0,0,0,1,0,0,11.854262136733446
620,28,9,71902.52,1,0,1,190208.23,0,1,71902.52,0,0,0,1,0,0,0,0,11.18308049939535
661,51,6,146606.6,1,1,1,68021.9,0,1,146606.6,0,0,0,1,0,0,1,0,11.8955149088372
669,45,1,123949.75,1,0,0,110881.56,0,1,0.0,1,1,0,1,0,1,0,0,11.727639588271977
767,33,1,144753.21,1,1,1,132480.75,0,1,144753.21,0,1,0,0,1,0,0,0,11.882792479640962
491,72,6,91285.22,1,1,1,7032.95,0,1,91285.22,0,0,0,0,0,0,0,1,11.421755124195117
653,43,0,0.0,2,1,0,27862.58,0,0,0.0,0,0,0,1,0,1,0,0,0.0
679,58,8,125850.53,2,1,1,87008.17,0,1,125850.53,0,1,0,1,0,0,1,0,12.43600136543636
687,28,7,108116.66,1,1,1,27411.19,0,1,108116.66,0,0,0,1,0,0,0,0,11.590975357536868
837,38,2,0.0,2,1,1,46395.21,0,0,0.0,0,0,0,0,1,0,0,0,0.0
850,28,8,67639.56,2,1,1,194245.29,0,1,67639.56,0,0,0,1,0,0,0,0,11.815102870621152
663,53,6,150200.23,1,0,1,151317.27,1,1,150200.23,0,0,1,0,0,0,1,0,11.919731207359867
547,22,7,141287.15,1,1,0,118142.79,0,1,0.0,1,0,1,0,0,0,0,0,11.858556701036932
627,41,6,0.0,3,1,1,138700.75,1,0,0.0,0,0,0,0,0,1,0,0,0.0
707,37,1,0.0,2,0,1,6035.51,0,0,0.0,0,0,0,1,1,0,0,0,0.0
629,43,0,0.0,2,1,1,41263.69,0,0,0.0,0,0,0,0,0,1,0,0,0.0
687,36,4,97157.96,1,0,1,63185.05,0,1,97157.96,0,0,0,0,1,0,0,0,11.484103679065408
588,36,2,0.0,2,1,0,92536.0,1,0,0.0,0,0,0,0,1,0,0,0,0.0
502,33,6,125241.17,2,1,1,158736.07,0,1,125241.17,0,1,0,0,1,0,0,0,12.431147690309341
793,54,2,128966.13,1,0,0,18633.4,1,1,0.0,1,1,0,1,0,0,1,0,11.767312844673643
727,59,5,152581.06,1,1,0,71830.1,1,1,0.0,1,1,0,1,0,0,1,0,11.93545782866725
632,32,1,0.0,2,1,0,19525.65,0,0,0.0,0,0,1,0,1,0,0,0,0.0
474,37,5,142688.57,2,1,1,110953.33,0,1,142688.57,0,1,0,0,1,0,0,0,12.561570386837705
850,31,1,130089.56,2,1,1,4466.21,0,1,130089.56,0,1,0,0,1,0,0,0,12.4691294393746
584,36,9,0.0,1,1,1,105818.51,0,0,0.0,0,0,0,1,1,0,0,0,0.0
713,32,1,117094.02,1,0,0,149558.83,1,1,0.0,1,0,0,0,1,0,0,0,11.670741020927421
742,24,8,0.0,2,1,0,4070.28,0,0,0.0,0,0,1,1,0,0,0,0,0.0
607,39,10,0.0,3,1,0,132741.13,1,0,0.0,0,0,0,0,1,0,0,0,0.0
761,34,2,0.0,2,1,0,61251.25,0,0,0.0,0,0,1,0,1,0,0,0,0.0
600,49,7,90218.9,1,1,0,91347.76,0,1,0.0,1,0,0,1,0,1,0,0,11.410005302560087
650,42,4,194532.66,1,1,0,171045.31,1,1,0.0,1,0,1,1,0,1,0,0,12.178360486193599
850,56,1,169743.83,1,0,0,155850.4,1,1,0.0,1,1,0,1,0,0,1,0,12.042051588403377
501,34,5,0.0,1,1,0,27380.99,0,0,0.0,0,0,0,0,1,0,0,0,0.0
418,34,8,155973.88,1,1,0,154208.96,0,1,0.0,1,0,0,1,1,0,0,0,11.957450247624628
797,59,4,129321.44,1,1,1,93624.55,0,1,129321.44,0,0,1,1,0,0,1,0,11.7700640995859
788,42,6,138650.49,2,1,0,64746.07,0,1,0.0,1,1,0,0,0,1,0,0,12.532862371859661
699,43,2,136487.86,2,1,0,82815.93,0,1,0.0,1,0,1,1,0,1,0,0,12.517141795805726
616,18,6,0.0,2,1,1,27308.58,0,0,0.0,0,0,0,1,0,0,0,0,0.0
651,41,4,38617.2,1,1,1,104876.8,0,1,38617.2,0,0,0,0,0,1,0,0,10.561478946921177
654,28,7,0.0,2,1,0,151316.37,0,0,0.0,0,0,0,0,0,0,0,0,0.0
676,34,8,82909.14,1,1,0,91817.38,1,1,0.0,1,0,0,0,1,0,0,0,11.325512649686814
708,54,8,145151.4,1,0,1,125311.17,1,1,145151.4,0,1,0,0,0,0,1,0,11.88553950393544
499,42,0,147187.84,1,1,1,14868.94,1,1,147187.84,0,0,1,0,0,1,0,0,11.899471667185402
689,39,4,0.0,2,1,0,196112.45,0,0,0.0,0,0,0,1,1,0,0,0,0.0
850,54,7,108185.81,2,0,0,24093.4,1,1,0.0,1,0,1,1,0,0,1,0,12.284757292995717
502,30,4,0.0,2,1,1,66263.87,0,0,0.0,0,0,0,1,1,0,0,0,0.0
643,34,7,0.0,2,0,1,100304.13,0,0,0.0,0,0,0,1,1,0,0,0,0.0
762,28,2,0.0,2,1,0,167909.52,0,0,0.0,0,0,0,1,0,0,0,0,0.0
719,49,5,105918.1,1,1,1,16246.59,0,1,105918.1,0,0,0,1,0,1,0,0,11.570430874155884
789,27,6,0.0,2,1,0,103603.65,0,0,0.0,0,0,0,1,0,0,0,0,0.0
553,42,7,0.0,2,1,0,7680.23,0,0,0.0,0,0,1,1,0,1,0,0,0.0
448,25,2,0.0,2,0,0,95215.73,0,0,0.0,0,0,1,1,0,0,0,0,0.0
632,42,6,59972.26,2,0,1,148172.94,0,1,59972.26,0,1,0,1,0,1,0,0,11.694792918674981
669,25,7,157228.61,2,1,0,124382.9,0,1,0.0,1,0,1,1,0,0,0,0,12.658606500510885
654,34,5,0.0,2,1,0,159311.46,0,0,0.0,0,0,1,1,1,0,0,0,0.0
726,38,4,0.0,2,0,0,6787.48,0,0,0.0,0,0,0,0,1,0,0,0,0.0
596,21,4,210433.08,2,0,1,197297.77,1,1,210433.08,0,0,0,1,0,0,0,0,12.950072528431248
733,30,1,102452.71,1,1,0,21556.95,0,1,0.0,1,1,0,0,1,0,0,0,11.537166365798104
529,35,5,0.0,2,1,0,56518.0,0,0,0.0,0,0,1,0,1,0,0,0,0.0
493,37,8,142987.46,2,1,0,158840.99,0,1,0.0,1,0,0,0,1,0,0,0,12.563662890453129
615,29,7,143330.56,2,1,1,126396.01,0,1,143330.56,0,0,1,0,0,0,0,0,12.566059518970686
600,49,6,0.0,1,0,1,148087.88,1,0,0.0,0,0,0,0,0,1,0,0,0.0
666,36,4,120165.4,2,1,0,33701.5,0,1,0.0,1,0,0,1,1,0,0,0,12.389775747550885
644,54,6,0.0,1,0,1,84622.37,0,0,0.0,0,0,1,1,0,0,1,0,0.0
692,36,4,0.0,1,1,0,185580.89,1,0,0.0,0,0,0,0,1,0,0,0,0.0
707,73,6,66573.17,1,1,1,62768.8,0,1,66573.17,0,0,0,1,0,0,0,1,11.106071943462096
603,40,4,102833.46,2,1,1,38829.11,0,1,102833.46,0,0,0,1,0,1,0,0,12.234018108204088
671,34,5,164757.56,1,1,0,110748.88,0,1,0.0,1,0,0,0,1,0,0,0,12.01223640852639
568,36,10,153610.61,1,1,1,54083.8,1,1,153610.61,0,0,1,0,1,0,0,0,11.942182682776735
598,35,8,0.0,3,0,1,88658.73,0,0,0.0,0,0,1,0,1,0,0,0,0.0
606,42,10,0.0,2,1,0,177938.52,0,0,0.0,0,0,1,1,0,1,0,0,0.0
850,36,3,169025.83,1,1,0,174235.06,0,1,0.0,1,1,0,0,1,0,0,0,12.037812738701039
644,26,4,153455.72,2,1,1,82696.84,0,1,153455.72,0,0,1,0,0,0,0,0,12.63431777416235
655,37,4,0.0,2,1,1,142415.97,0,0,0.0,0,0,0,1,1,0,0,0,0.0
850,30,10,153972.89,2,1,0,62811.03,0,1,0.0,1,0,0,1,1,0,0,0,12.637682254817626
683,34,9,114609.55,2,0,1,25339.29,0,1,114609.55,0,0,1,1,1,0,0,0,12.3424379563127
663,37,7,143625.83,2,0,1,176487.05,0,1,143625.83,0,1,0,1,1,0,0,0,12.56811745589441
682,38,1,116520.28,1,1,1,49833.5,1,1,116520.28,0,1,0,0,1,0,0,0,11.66582919625162
639,77,6,80926.02,2,1,1,55829.25,0,1,80926.02,0,0,0,1,0,0,0,1,11.994444042001598
704,23,6,166594.78,1,1,1,155823.2,0,1,166594.78,0,0,0,1,0,0,0,0,12.023325678262013
691,40,0,115465.98,1,1,1,60622.61,0,1,115465.98,0,0,0,0,0,1,0,0,11.656739880624492
599,34,8,0.0,2,1,1,174196.68,0,0,0.0,0,0,0,1,1,0,0,0,0.0
573,36,1,0.0,1,1,1,56905.38,0,0,0.0,0,0,0,0,1,0,0,0,0.0
589,41,7,92618.62,1,1,1,101178.85,0,1,92618.62,0,1,0,0,0,1,0,0,11.436256277240751
620,25,8,141825.88,1,1,1,73857.94,1,1,141825.88,0,1,0,0,0,0,0,0,11.86236243787987
647,28,6,149594.02,2,1,0,102325.19,0,1,0.0,1,0,1,1,0,0,0,0,12.608830893395485
737,39,7,130051.66,2,0,0,55356.39,1,1,0.0,1,0,1,0,1,0,0,0,12.468838060295354
634,41,7,0.0,2,1,1,131284.93,0,0,0.0,0,0,0,0,0,1,0,0,0.0
660,38,4,0.0,2,0,0,88080.43,0,0,0.0,0,0,0,1,1,0,0,0,0.0
666,37,2,158468.76,1,0,1,93266.01,0,1,158468.76,0,1,0,0,1,0,0,0,11.97331906545347
696,44,8,161889.79,1,0,0,75562.47,0,1,0.0,1,0,0,1,0,1,0,0,11.994677251080338
836,29,9,133681.78,1,1,1,153747.73,0,1,133681.78,0,0,0,0,0,0,0,0,11.803224958983623
667,34,5,0.0,2,1,0,163830.64,0,0,0.0,0,0,1,0,1,0,0,0,0.0
596,20,3,187294.46,1,1,0,103456.47,0,1,0.0,1,0,1,1,0,0,0,0,12.140442648949938
430,31,5,0.0,1,1,0,95655.16,0,0,0.0,0,0,0,1,1,0,0,0,0.0
596,67,6,0.0,2,1,1,138350.74,0,0,0.0,0,0,1,1,0,0,0,1,0.0
599,28,7,119706.22,1,0,0,31190.42,0,1,0.0,1,0,0,1,0,0,0,0,11.692804207187358
519,22,8,0.0,1,0,1,167553.06,0,0,0.0,0,0,0,0,0,0,0,0,0.0
721,45,7,138523.2,1,0,0,59604.45,1,1,0.0,1,1,0,0,0,1,0,0,11.838800318588032
603,56,5,90778.76,2,1,0,162223.67,1,1,0.0,1,0,1,0,0,0,1,0,12.109333304961941
572,47,4,99353.42,1,1,0,196549.85,1,1,0.0,1,1,0,1,0,1,0,0,11.506448736170016
453,40,1,111524.49,1,1,1,120373.84,1,1,111524.49,0,1,0,0,0,1,0,0,11.622008453620529
668,37,7,128645.67,1,1,0,92149.64,0,1,0.0,1,0,0,0,1,0,0,0,11.764824933193
762,35,1,117458.51,1,0,1,178361.48,1,1,117458.51,0,1,0,1,1,0,0,0,11.673848957434913
633,39,9,129189.15,2,0,0,170998.83,0,1,0.0,1,0,0,0,1,0,0,0,12.462183939322605
647,33,7,121260.19,2,1,0,77216.48,0,1,0.0,1,0,1,1,1,0,0,0,12.398845150421828
796,56,6,94231.13,1,0,0,121164.6,1,1,0.0,1,0,1,1,0,0,1,0,11.453516485211487
733,39,1,0.0,2,1,1,141841.31,0,0,0.0,0,0,0,1,1,0,0,0,0.0
556,34,8,163757.06,1,1,1,104000.06,0,1,163757.06,0,0,0,1,1,0,0,0,12.006145373660212
489,58,4,0.0,2,1,1,191419.32,0,0,0.0,0,0,1,1,0,0,1,0,0.0
639,22,4,0.0,2,1,0,28188.96,0,0,0.0,0,0,0,1,0,0,0,0,0.0
715,35,2,141005.47,1,1,1,60407.93,0,1,141005.47,0,0,0,1,1,0,0,0,11.856561054832374
807,42,9,105356.09,2,1,1,130489.37,0,1,105356.09,0,1,0,0,0,1,0,0,12.258253151229349
714,34,5,0.0,2,1,0,193040.32,0,0,0.0,0,0,1,1,1,0,0,0,0.0
626,23,6,85897.95,1,1,0,109742.8,0,1,0.0,1,1,0,0,0,0,0,0,11.360926884381923
697,36,7,0.0,2,1,1,74760.32,0,0,0.0,0,0,0,1,1,0,0,0,0.0
850,31,4,164672.66,1,0,1,61936.1,0,1,164672.66,0,1,0,0,1,0,0,0,12.011720976235768
737,45,2,99169.67,2,1,1,78650.95,0,1,99169.67,0,1,0,0,0,1,0,0,12.19773972296674
812,29,6,0.0,2,0,0,168023.6,0,0,0.0,0,0,0,1,0,0,0,0,0.0
583,36,8,0.0,2,0,1,5571.59,0,0,0.0,0,0,0,1,1,0,0,0,0.0
730,37,5,124053.03,1,1,0,118591.67,0,1,0.0,1,1,0,0,1,0,0,0,11.728472475492703
677,36,4,0.0,2,1,0,7824.31,0,0,0.0,0,0,0,1,1,0,0,0,0.0
748,40,3,103499.09,2,0,0,38153.19,0,1,0.0,1,1,0,0,0,1,0,0,12.240470110887003
753,38,9,151766.71,1,1,1,180829.99,0,1,151766.71,0,1,0,0,1,0,0,0,11.930106407219318
634,36,1,0.0,1,1,1,143960.72,0,0,0.0,0,0,1,0,1,0,0,0,0.0
622,29,7,101486.96,1,1,1,8788.35,0,1,101486.96,0,0,0,1,0,0,0,0,11.527695449738333
699,36,2,123601.56,2,1,0,103557.85,0,1,0.0,1,1,0,1,1,0,0,0,12.417969671093452
570,38,1,127201.58,1,1,0,147168.28,1,1,0.0,1,1,0,1,1,0,0,0,11.753536212701329
552,33,3,144962.74,1,1,0,58844.84,1,1,0.0,1,1,0,1,1,0,0,0,11.884238921164737
619,48,4,0.0,1,0,0,18094.96,1,0,0.0,0,0,0,0,0,1,0,0,0.0
714,33,8,122017.19,1,0,0,162515.17,0,1,0.0,1,0,1,1,1,0,0,0,11.711925410961994
503,32,9,100262.88,2,1,1,157921.25,0,1,100262.88,0,0,1,1,1,0,0,0,12.208702983157087
685,43,6,117302.62,1,0,0,68701.73,0,1,0.0,1,0,1,0,0,1,0,0,11.672520895205443
606,35,0,135984.15,2,1,0,186778.89,0,1,0.0,1,0,0,0,1,0,0,0,12.513444471261042
678,38,3,0.0,2,1,0,66561.6,0,0,0.0,0,0,0,1,1,0,0,0,0.0
724,31,2,160997.54,2,0,1,64831.36,0,1,160997.54,0,1,0,1,1,0,0,0,12.682294650539399
779,37,2,128389.63,1,1,1,6589.16,1,1,128389.63,0,1,0,0,1,0,0,0,11.762832692497305
638,35,1,0.0,2,1,0,165370.66,0,0,0.0,0,0,1,1,1,0,0,0,0.0
610,50,5,130554.51,3,1,0,184758.17,1,1,0.0,1,0,1,0,0,0,1,0,12.878160961558258
646,57,6,90212.0,1,1,0,13911.27,1,1,0.0,1,1,0,0,0,0,1,0,11.40992881983434
628,29,9,71996.29,1,1,1,34857.46,0,1,71996.29,0,0,0,0,0,0,0,0,11.184383758400942
528,32,4,85615.66,2,1,0,156192.43,0,1,0.0,1,0,0,0,1,0,0,0,12.050776509918853
432,27,6,62339.81,2,0,0,53874.67,0,1,0.0,1,0,0,0,0,0,0,0,11.733510706599098
622,47,6,142319.03,1,0,0,100183.05,0,1,0.0,1,0,1,0,0,1,0,0,11.865833533132275
721,54,5,0.0,2,1,1,4493.12,0,0,0.0,0,0,0,1,0,0,1,0,0.0
614,36,5,0.0,2,1,0,130610.78,0,0,0.0,0,0,1,1,1,0,0,0,0.0
634,24,2,87413.19,1,1,0,63340.65,0,1,0.0,1,0,0,0,0,0,0,0,11.378412905444565
742,29,4,0.0,2,1,1,180066.59,0,0,0.0,0,0,0,0,0,0,0,0,0.0
516,45,4,0.0,1,1,0,95273.73,1,0,0.0,0,0,0,0,0,1,0,0,0.0
718,35,3,97560.16,1,1,1,53511.74,0,1,97560.16,0,0,0,1,1,0,0,0,11.48823474237807
636,30,8,141787.31,2,1,1,109685.61,0,1,141787.31,0,1,0,1,1,0,0,0,12.555234103795302
691,36,7,129934.64,1,0,0,75664.56,1,1,0.0,1,0,1,1,1,0,0,0,11.7747945299236
698,37,2,166178.02,2,1,1,71972.95,0,1,166178.02,0,0,0,0,1,0,0,0,12.713965091733723
712,39,5,163097.55,2,1,1,23702.42,0,1,163097.55,0,0,1,0,1,0,0,0,12.695254013242275
659,20,8,0.0,2,0,0,112572.02,0,0,0.0,0,0,0,1,0,0,0,0,0.0
573,44,8,0.0,2,0,0,62424.46,0,0,0.0,0,0,1,1,0,1,0,0,0.0
778,35,1,151958.19,3,1,1,131238.37,1,1,151958.19,0,1,0,0,1,0,0,0,13.029975178452947
732,46,0,0.0,2,1,1,184350.78,0,0,0.0,0,0,0,1,0,1,0,0,0.0
550,33,4,118400.91,1,0,1,13999.64,1,1,118400.91,0,1,0,1,1,0,0,0,11.681840133058683
790,20,8,0.0,2,1,0,168152.76,0,0,0.0,0,0,1,1,0,0,0,0,0.0
665,43,2,116322.27,4,1,0,35640.12,1,1,0.0,1,1,0,0,0,1,0,0,13.050416318026707
728,43,5,0.0,1,1,1,120088.17,0,0,0.0,0,0,1,0,0,1,0,0,0.0
645,29,4,0.0,2,1,1,74346.11,0,0,0.0,0,0,1,0,0,0,0,0,0.0
